mal_id,title,title_english,title_japanese,title_synonyms,year,season,season_label,score,scored_by,rank,popularity,members,favorites,episodes,type,status,airing,approved,duration,rating,source,broadcast,aired_from,aired_to,trailer_url,is_hentai,is_japanese,studios,studios_count,producers,producers_count,licensors,licensors_count,genres,genres_count,themes,themes_count,demographics,demographics_count,synopsis_short,background_short,url
32836,Senki Zesshou Symphogear AXZ,Symphogear AXZ,戦姫絶唱シンフォギアAXZ〈アクシズ〉,Symphogear Axis,2017,summer,Summer 2017,7.63,17554,1647,4094,40395,299,13,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Original,Sundays at 01:00 (JST),2017-07-02T00:00:00+00:00,2017-10-01T00:00:00+00:00,https://www.youtube-nocookie.com/embed/GRYvAHsrpLQ?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Satelight,1,Memory-Tech|Bushiroad|MAGES.|King Records|Kinyosha,5,Discotek Media,1,Action|Sci-Fi,2,Idols (Female)|Music,2,,0,"Hibiki Tachibana has defeated many powerful enemies, saved countless innocent lives, and escaped from numerous desperate situations, but she is currently finding herself unable to escape from her most...",,https://myanimelist.net/anime/32836/Senki_Zesshou_Symphogear_AXZ
34745,Mahoujin Guruguru (2017),Magical Circle Guru-Guru,魔法陣グルグル,,2017,summer,Summer 2017,7.8,10844,1162,4379,35224,244,24,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Wednesdays at 01:35 (JST),2017-07-11T00:00:00+00:00,2017-12-20T00:00:00+00:00,https://www.youtube-nocookie.com/embed/hKMHvrDcNKU?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Production I.G,1,TV Tokyo|Square Enix|Lantis|Kadokawa Shoten|AT-X|Magic Capsule|Sony Music Communications,7,,0,Adventure|Comedy|Fantasy,3,Parody,1,Shounen,1,"Nike was a simple boy from Boering Village, and the last thing he ever wanted was to become a hero. But when a sign appears from the king of Ainshent Castle Town recruiting heroes to slay the Demon Lo...",,https://myanimelist.net/anime/34745/Mahoujin_Guruguru_2017
34834,Hina Logi: From Luck & Logic,Hina Logic – from Luck & Logic,ひなろじ～from Luck & Logic～,,2017,summer,Summer 2017,6.66,10479,6817,4509,32801,82,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Card game,Saturdays at Unknown,2017-07-01T00:00:00+00:00,2017-09-23T00:00:00+00:00,https://www.youtube-nocookie.com/embed/egjLhcfDYF8?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Doga Kobo,1,Bandai Visual|Lantis|Nitroplus|Bushiroad|Yuhodo,5,Funimation,1,Action|Comedy|Fantasy,3,School,1,,0,"Liones Yelistratova, a pure princess from a small country, enters a school in Hokkaido on a spring day. The school is a specialized educational institution operated by ALCA to train Logicalists, who m...",,https://myanimelist.net/anime/34834/Hina_Logi__From_Luck___Logic
34449,The Reflection,The Reflection,ザ・リフレクション,,2017,summer,Summer 2017,5.13,8689,14179,4678,30595,12,12,TV,Finished Airing,False,True,25 min per ep,PG-13 - Teens 13 or older,Original,Saturdays at 23:00 (JST),2017-07-22T00:00:00+00:00,2017-10-07T00:00:00+00:00,https://www.youtube-nocookie.com/embed/i3cHh4c3e8Q?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Studio Deen,1,Bandai Visual|NHK|81 Produce|Haoliners Animation|China Animation Characters|BIGFACE|NHN PlayArt|Ima Group|Crunchyroll SC Anime Fund,9,Funimation,1,Action,1,Super Power,1,,0,"After the Reflection, some of the people in all parts of the world are discovered with super powers. Some become heroes, and others villains. How did the Reflection happen? What was the cause of it? W...",,https://myanimelist.net/anime/34449/The_Reflection
35714,Yami Shibai 5,Theatre of Darkness: Yamishibai 5,闇芝居 5期,Yamishibai: Japanese Ghost Stories Fifth Season|Theater of Darkness 5th Season|Japanese Ghost Stories 5,2017,summer,Summer 2017,6.33,13968,8938,4742,29384,11,13,TV,Finished Airing,False,True,4 min per ep,PG-13 - Teens 13 or older,Original,Mondays at 03:05 (JST),2017-07-03T00:00:00+00:00,2017-10-02T00:00:00+00:00,,False,False,ILCA,1,TV Tokyo,1,,0,Avant Garde|Horror|Supernatural,3,,0,,0,"The mysterious masked Storyteller returns to tell more twisted tales of horror. Continuing his particular style of kamishibai inspired storytelling, he now finds that his audience is an eerie crowd of...",,https://myanimelist.net/anime/35714/Yami_Shibai_5
33184,Battle Girl High School,Battle Girl High School,バトルガール ハイスクール,Battle Girl Project,2017,summer,Summer 2017,5.87,6492,11495,5014,25612,44,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Game,Mondays at 00:30 (JST),2017-07-03T00:00:00+00:00,2017-09-18T00:00:00+00:00,https://www.youtube-nocookie.com/embed/DFP_qQGGMTU?enablejsapi=1&wmode=opaque&autoplay=1,False,True,SILVER LINK.,1,flying DOG|Hakuhodo DY Music & Pictures|COLOPL,3,Sentai Filmworks,1,Action|Sci-Fi,2,School,1,,0,"Based on COLOPL's school action role-playing game. Set in the year 2045. The world has been contaminated by Irousu (mysterious invaders who suddenly appeared), and humans find themselves restricted an...",,https://myanimelist.net/anime/33184/Battle_Girl_High_School
35370,Teekyuu 9,Teekyu 9,てーきゅう 9期,,2017,summer,Summer 2017,6.58,7594,7358,6069,15897,17,12,TV,Finished Airing,False,True,2 min per ep,PG-13 - Teens 13 or older,Manga,Wednesdays at 22:40 (JST),2017-07-12T00:00:00+00:00,2017-09-27T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Evi_rgbnoVo?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Millepensee,1,DAX Production|SMIRAL Animation,2,,0,Comedy,1,,0,,0,Ninth season of the Teekyuu anime series.,,https://myanimelist.net/anime/35370/Teekyuu_9
34800,Action Heroine Cheer Fruits,Action Heroine Cheer Fruits,アクションヒロイン チアフルーツ,,2017,summer,Summer 2017,6.55,4876,7497,6115,15607,22,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Original,Fridays at 02:28 (JST),2017-07-07T00:00:00+00:00,2017-09-29T00:00:00+00:00,https://www.youtube-nocookie.com/embed/SJqw8h8h67k?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Diomedéa,1,TBS|Nippon Columbia|KlockWorx|Hobby Japan|Glovision|RAY|Nichion|GYAO!|Production Ace,9,Sentai Filmworks,1,Slice of Life,1,School,1,,0,"Several years ago, local heroines—superhero characters who represent towns and perform stage shows in order to raise their town's acclaim—had a boom in popularity. The most famous of these local heroi...",,https://myanimelist.net/anime/34800/Action_Heroine_Cheer_Fruits
35114,Clione no Akari,Lights of the Clione,クリオネの灯り,,2017,summer,Summer 2017,5.4,4605,13515,6346,14104,7,12,TV,Finished Airing,False,True,9 min per ep,PG-13 - Teens 13 or older,Novel,Wednesdays at 20:20 (JST),2017-07-12T00:00:00+00:00,2017-09-27T00:00:00+00:00,https://www.youtube-nocookie.com/embed/ANzuNMC5i0U?enablejsapi=1&wmode=opaque&autoplay=1,False,True,drop,1,Kyotoma|Kanetsu Investment,2,,0,Drama,1,School,1,,0,"Minori Amamiya is an orphaned girl with frequent absences from school for her chronic illness. Because of these hindrances, she has been singled out as an easy target for bullying by her middle school...",,https://myanimelist.net/anime/35114/Clione_no_Akari
34337,Ikemen Sengoku: Toki wo Kakeru ga Koi wa Hajimaranai,Ikemen Sengoku: Bromances Across Time,イケメン戦国◆時をかけるが恋ははじまらない,,2017,summer,Summer 2017,6.26,3619,9357,7479,9471,41,12,TV,Finished Airing,False,True,3 min per ep,PG-13 - Teens 13 or older,Game,Wednesdays at 22:10 (JST),2017-07-12T00:00:00+00:00,2017-09-27T00:00:00+00:00,https://www.youtube-nocookie.com/embed/q1bdHl53AZo?enablejsapi=1&wmode=opaque&autoplay=1,False,True,TMS Entertainment|Jinnis Animation Studios,2,,0,,0,Romance,1,Historical,1,,0,"""Sasuke Sarutobi"" is an average college student at Kyoto University studying time slips as a hobby until the day he falls into a time slip himself, transporting him to the Sengoku Period. Upon arrival...",Ikemen Sengoku: Toki wo Kakeru ga Koi wa Hajimaranai is based on the popular otome game Ikemen Sengoku: Romances Across Time.,https://myanimelist.net/anime/34337/Ikemen_Sengoku__Toki_wo_Kakeru_ga_Koi_wa_Hajimaranai
35730,Musekinin Galaxy☆Tylor,The Irresponsible Galaxy☆Tylor,無責任ギャラクシー☆タイラー,,2017,summer,Summer 2017,3.88,2439,14975,8532,6808,2,12,TV,Finished Airing,False,True,3 min per ep,PG-13 - Teens 13 or older,Light novel,Tuesdays at 21:55 (JST),2017-07-11T00:00:00+00:00,2017-09-26T00:00:00+00:00,,False,True,Seven,1,DAX Production|Dream Creation,2,,0,Comedy|Sci-Fi,2,Military|Parody|Space,3,,0,"Taking place in a very distant in future, the adventure begins when a boy meets a certain girl. The Pan Galaxy Republic has declined and so have many empires. This resulted to people in the galaxy bei...",,https://myanimelist.net/anime/35730/Musekinin_Galaxy☆Tylor
35739,Pikotarou no Lullaby Lullaby (TV),Pikotaro's Lullaby La La By (TV),ピコ太郎のララバイラーラバイ,,2017,summer,Summer 2017,5.61,3045,12806,8897,6139,11,9,TV,Finished Airing,False,True,2 min per ep,G - All Ages,Original,Wednesdays at 22:48 (JST),2017-08-02T00:00:00+00:00,2017-09-27T00:00:00+00:00,https://www.youtube-nocookie.com/embed/HVxaVnS6VNE?enablejsapi=1&wmode=opaque&autoplay=1,False,True,DLE,1,TV Tokyo Music|Avex Pictures,2,,0,Comedy,1,Parody,1,,0,Piko-tarou will improvise the story of each three-minute episode using an illustration by the anime's director Takashi Taniguchi. He will tell each story in the style of a fairy tale and voice every c...,,https://myanimelist.net/anime/35739/Pikotarou_no_Lullaby_Lullaby_TV
34975,Marvel Future Avengers,,マーベル フューチャー・アベンジャーズ,,2017,summer,Summer 2017,5.78,1239,11999,9047,5873,11,26,TV,Finished Airing,False,True,22 min per ep,PG - Children,Other,Saturdays at 08:00 (JST),2017-07-22T00:00:00+00:00,2018-01-20T00:00:00+00:00,,False,True,Madhouse,1,,0,Marvel Entertainment,1,Action,1,Super Power,1,Kids,1,"The Avengers rescue a trio of children (Makoto, Adi, and Chloe) who were granted superhuman powers from a nefarious experiment by the evil organization, Hydra. The superhero team decides to take the y...",,https://myanimelist.net/anime/34975/Marvel_Future_Avengers
34725,Kaito x Ansa,Kaito x Ansa,カイトアンサ,Nazotokine 2,2017,summer,Summer 2017,4.98,407,14404,10012,4392,4,12,TV,Finished Airing,False,True,7 min per ep,PG-13 - Teens 13 or older,Original,Wednesdays at 20:10 (JST),2017-07-12T00:00:00+00:00,2017-09-27T00:00:00+00:00,https://www.youtube-nocookie.com/embed/qtsTCU2so8c?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Tengu Kobo,1,Pony Canyon,1,,0,,0,Strategy Game,1,,0,Second season of Nazotokine.,,https://myanimelist.net/anime/34725/Kaito_x_Ansa
36231,Hinomaru!,Hinomaru!,ヒノマル!,,2017,summer,Summer 2017,,,17202,16086,833,0,12,TV,Finished Airing,False,True,10 min per ep,G - All Ages,Manga,Unknown,2017-07-05T00:00:00+00:00,2018-06-01T00:00:00+00:00,,False,True,,0,,0,,0,Adventure|Comedy|Fantasy,3,,0,,0,,,https://myanimelist.net/anime/36231/Hinomaru
35957,Yura Yura Suizokukan,,ユラユラすいぞくかん,Swaying Water Pipes,2017,summer,Summer 2017,,,22407,17178,657,0,50,TV,Finished Airing,False,True,1 min per ep,PG - Children,Original,Unknown,2017-07-24T00:00:00+00:00,2018-07-08T00:00:00+00:00,,False,True,Kachidoki Studio,1,Asmik Ace,1,,0,Comedy,1,,0,,0,,,https://myanimelist.net/anime/35957/Yura_Yura_Suizokukan
37263,Quiz Tokiko-san,,クイズとき子さん,,2017,summer,Summer 2017,,,19862,17497,621,0,40,TV,Finished Airing,False,True,2 min per ep,,Original,Unknown,2017-06-17T00:00:00+00:00,2018-03-31T00:00:00+00:00,,False,True,,0,Anime Beans,1,,0,Slice of Life,1,Strategy Game,1,,0,Tokiko-san got the job of making quizzes/brain-teasers/riddles for Chuukyou Television Broadcasting (a real TV station that airs the anime the fictional character works for). In particular: matchstick...,,https://myanimelist.net/anime/37263/Quiz_Tokiko-san
35963,PJ Berri no Mogumogu Munyamunya Season 2,,PJベリーのもぐもぐむにゃむにゃ シーズン２,PJ Berri no Mogu Mogu Munya Munya Season 2,2017,summer,Summer 2017,,,19628,18331,536,1,6,TV,Finished Airing,False,True,1 min per ep,G - All Ages,Game,Unknown,2017-08-03T00:00:00+00:00,2017-09-14T00:00:00+00:00,,False,True,Doga Kobo,1,Fuji TV,1,,0,Comedy,1,,0,,0,The second season of PJ Berri no Mogumogu Munyamunya. Its broadcast will be in the same timeslot as the re-airing of the original 2001 Parappa the Rapper anime on Fuji TV.,,https://myanimelist.net/anime/35963/PJ_Berri_no_Mogumogu_Munyamunya_Season_2
41667,Monkateu,MONKART,몬카트,Monkart: Legend of Monster Kart,2017,summer,Summer 2017,6.43,162,8316,18701,500,4,52,TV,Finished Airing,False,True,11 min per ep,PG - Children,Original,Tuesdays at Unknown,2017-08-28T00:00:00+00:00,2018-08-14T00:00:00+00:00,,False,False,SAMG Entertainment,1,,0,,0,Action|Adventure|Fantasy,3,,0,Kids,1,"Carmon Kingdom is a medieval style fantasy world where humans and monsters live together. Monkart Race is the most popular sport in the kingdom, as the highest ranker can be selected as knight. 12 yea...",,https://myanimelist.net/anime/41667/Monkateu
35914,Catchy-kun no Nice Catch!,,キャッチーくんのナイスキャッチ!,,2017,summer,Summer 2017,,,15779,19570,433,0,13,TV,Finished Airing,False,True,4 min per ep,,Other,Fridays at 21:55 (JST),2017-07-07T00:00:00+00:00,2017-09-29T00:00:00+00:00,https://www.youtube-nocookie.com/embed/BUCdLiHsLls?enablejsapi=1&wmode=opaque&autoplay=1,False,True,DLE,1,,0,,0,Comedy,1,,0,,0,,,https://myanimelist.net/anime/35914/Catchy-kun_no_Nice_Catch
34572,Black Clover,Black Clover,ブラッククローバー,,2017,fall,Fall 2017,8.14,992698,518,54,1916891,51368,170,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Tuesdays at 18:25 (JST),2017-10-03T00:00:00+00:00,2021-03-30T00:00:00+00:00,https://www.youtube-nocookie.com/embed/vUjAxk1qYzQ?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Studio Pierrot,1,TV Tokyo|Avex Pictures|Shueisha,3,Funimation|Crunchyroll,2,Action|Fantasy,2,,0,Shounen,1,"Asta and Yuno were abandoned at the same church on the same day. Raised together as children, they came to know of the ""Wizard King""—a title given to the strongest mage in the kingdom—and promised tha...",Black Clover adapts the first 27 volumes of the original manga.,https://myanimelist.net/anime/34572/Black_Clover
35788,Shokugeki no Souma: San no Sara,Food Wars! The Third Plate,食戟のソーマ 餐ノ皿,Shokugeki no Soma 3rd Season|Shokugeki no Soma 3,2017,fall,Fall 2017,7.97,632963,792,179,1045489,2650,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Wednesdays at 00:30 (JST),2017-10-04T00:00:00+00:00,2017-12-20T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Q7WK89iPkCo?enablejsapi=1&wmode=opaque&autoplay=1,False,True,J.C.Staff,1,Lantis|Warner Bros. Japan|KlockWorx|Shueisha,4,Sentai Filmworks,1,Gourmet|Ecchi,2,School,1,Shounen,1,"The Moon Festival is Tootsuki Academy's annual gourmet gala, where students compete against each other to earn the most profit through selling their cuisine of choice. But for Souma Yukihira, it is al...",,https://myanimelist.net/anime/35788/Shokugeki_no_Souma__San_no_Sara
35062,Mahoutsukai no Yome,The Ancient Magus' Bride,魔法使いの嫁,The Magician's Bride|Mahoyome,2017,fall,Fall 2017,8.05,427220,664,183,1023028,13436,24,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Sundays at 01:30 (JST),2017-10-08T00:00:00+00:00,2018-03-25T00:00:00+00:00,https://www.youtube-nocookie.com/embed/3UsftPxFPwA?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Wit Studio,1,Production I.G|Shochiku|flying DOG|Mag Garden,4,Funimation,1,Drama|Fantasy|Romance,3,Mythology|Urban Fantasy,2,Shounen,1,"Chise Hatori, a 15-year-old Japanese girl, was sold for five million pounds at an auction to a tall masked gentleman. Abandoned at a young age and ridiculed by her peers for her unconventional behavio...",,https://myanimelist.net/anime/35062/Mahoutsukai_no_Yome
34542,Inuyashiki,Inuyashiki: Last Hero,いぬやしき,,2017,fall,Fall 2017,7.62,340336,1676,338,707735,4089,11,TV,Finished Airing,False,True,22 min per ep,R - 17+ (violence & profanity),Manga,Fridays at 00:55 (JST),2017-10-13T00:00:00+00:00,2017-12-22T00:00:00+00:00,https://www.youtube-nocookie.com/embed/BEQe5xvsv8w?enablejsapi=1&wmode=opaque&autoplay=1,False,True,MAPPA,1,Aniplex|Dentsu|Kodansha|Fuji TV|DMM pictures,5,,0,Action|Drama|Sci-Fi|Suspense,4,Gore|Psychological,2,Seinen,1,"Ichirou Inuyashiki is a 58-year-old family man who is going through a difficult time in his life. Though his frequent back problems are painful, nothing hurts quite as much as the indifference and dis...",,https://myanimelist.net/anime/34542/Inuyashiki
34618,Blend S,BLEND-S,ブレンド・S,,2017,fall,Fall 2017,7.23,394571,3489,339,706617,3009,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,4-koma manga,Sundays at 00:30 (JST),2017-10-08T00:00:00+00:00,2017-12-24T00:00:00+00:00,https://www.youtube-nocookie.com/embed/GwD3Ihd4j9w?enablejsapi=1&wmode=opaque&autoplay=1,False,True,A-1 Pictures,1,Aniplex|Houbunsha|Kansai TV|Lawson|Contents Seed|Kinoshita Group Holdings|Drecom,7,Aniplex of America,1,Comedy,1,Workplace,1,,0,"Wishing to be independent, 16-year-old Maika Sakuranomiya is desperate to nail down a part-time job so that she can afford to study abroad. Unfortunately, her applications are constantly rejected due ...",,https://myanimelist.net/anime/34618/Blend_S
35557,Houseki no Kuni,Land of the Lustrous,宝石の国,Country of Jewels,2017,fall,Fall 2017,8.39,221210,238,495,521905,15137,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Saturdays at 21:30 (JST),2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,https://www.youtube-nocookie.com/embed/jL3vytC1140?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Orange,1,Mainichi Broadcasting System|Kodansha|Movic|AT-X|TOHO animation|Tokyo MX|Q-Tec|Kyoraku Industrial Holdings|BS11,9,Sentai Filmworks,1,Action|Drama|Fantasy|Mystery,4,Anthropomorphic,1,Seinen,1,"In the mysterious future, crystalline organisms called Gems inhabit a world that has been destroyed by six meteors. Each Gem is assigned a role in order to fight against the Lunarians, a species who a...",,https://myanimelist.net/anime/35557/Houseki_no_Kuni
36038,Net-juu no Susume,Recovery of an MMO Junkie,ネト充のススメ,Netojuu no Susume|Recommendation of the Wonderful Virtual Life,2017,fall,Fall 2017,7.51,268036,2123,511,513989,2570,10,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Web manga,Tuesdays at 01:40 (JST),2017-10-10T00:00:00+00:00,2017-12-12T00:00:00+00:00,https://www.youtube-nocookie.com/embed/6B8Ie4bxabo?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Signal.MD,1,DAX Production|flying DOG|Sony Music Communications|Tokyo MX|comico|JR East Marketing & Communications|Crunchyroll SC Anime Fund,7,Funimation,1,Comedy|Romance,2,Adult Cast|Video Game,2,,0,"For the first time since graduating high school, 30-year-old Moriko Morioka is unemployed—and she couldn't be happier. Having quit her long-standing job of over 11 years, Moriko quickly turns to onlin...",,https://myanimelist.net/anime/36038/Net-juu_no_Susume
